Package,obs repository,obs commit id
jetbrains-annotations,git@gitee.com:src-openeuler/jetbrains-annotations.git,3ed910d75484ca58650295e09831c847c9ad20fb
jets3t,git@gitee.com:src-openeuler/jets3t.git,0130e590920ab4e0c2360100ef66adf6412b1ec2
jettison,git@gitee.com:src-openeuler/jettison.git,363320ac31996629893b35a2a691cfe660364a50
jetty,git@gitee.com:src-openeuler/jetty.git,17e1bc4acbc6054f6bbd90008ec0c733b6602d26
jetty-alpn-api,git@gitee.com:src-openeuler/jetty-alpn-api.git,b6826119acec76d262f3f32a2532378643b95dc9
jetty-artifact-remote-resources,git@gitee.com:src-openeuler/jetty-artifact-remote-resources.git,e01f36f2f855d599858e299ce4dcae1268d7591e
jetty-assembly-descriptors,git@gitee.com:src-openeuler/jetty-assembly-descriptors.git,51970ed2352f2a4abe4794710d41e08c7dad5b5c
jetty-build-support,git@gitee.com:src-openeuler/jetty-build-support.git,c44934ccdd443a4ab27491beb151381e0f2dca45
jetty-distribution-remote-resources,git@gitee.com:src-openeuler/jetty-distribution-remote-resources.git,e50ac2ae820195469c9f650f59815a423848c325
jetty-parent,git@gitee.com:src-openeuler/jetty-parent.git,3c5143e3848368e401ce84ae29717ff3de11721c
jetty-schemas,git@gitee.com:src-openeuler/jetty-schemas.git,5b72cd70217d671a3f0e18cb012e9ce6467c24fb
jetty-test-helper,git@gitee.com:src-openeuler/jetty-test-helper.git,237523f8611fce74e6389bec2a5f869bd0a99944
jetty-test-policy,git@gitee.com:src-openeuler/jetty-test-policy.git,8f4a1deb035916b992e34964fc0212059b9a8ae6
jetty-toolchain,git@gitee.com:src-openeuler/jetty-toolchain.git,df650ad712c0805d45386607a9a51a615a92d6cd
jetty-version-maven-plugin,git@gitee.com:src-openeuler/jetty-version-maven-plugin.git,b99e1f925a4901b74a9ccd4dbbac9a38dbe6c150
jetty8,git@gitee.com:src-openeuler/jetty8.git,5511993f5b7a4773e99362f6f68b2d15b18273cf
jexcelapi,git@gitee.com:src-openeuler/jexcelapi.git,43dbf46dac7d858a54fa101d0b38733667bfa6f2
jffi,git@gitee.com:src-openeuler/jffi.git,cb71ab28cf5853e4bae6a0a73f14d9bf037dc8b4
jflex,git@gitee.com:src-openeuler/jflex.git,1afbedbee86bdbd60132bcac70e16105f64b0f7e
jfreechart,git@gitee.com:src-openeuler/jfreechart.git,5ebae0bb9b2ec1ab0a96849e09cb05c7dd9eb847
jfsutils,git@gitee.com:src-openeuler/jfsutils.git,3668be27f5ec191ab219dee1c7e107ea7a4dfad6
jgit,git@gitee.com:src-openeuler/jgit.git,e8115505d377781ecc32fb170b53c87c97a13ef9
jgroups,git@gitee.com:src-openeuler/jgroups.git,d77f55fca70ce2c47a644b7d918849a9d3596a5b
jhighlight,git@gitee.com:src-openeuler/jhighlight.git,eb95509ee9e09301431cb05d1ef2d04765e946c6
jibx,git@gitee.com:src-openeuler/jibx.git,2f7f78c83485519ba33797c29cec858c94a3bc5d
jimtcl,git@gitee.com:openeuler-risc-v/jimtcl.git,350707585ef931a744be34d4b0cf8b48f8d626d0
jitterentropy-library,git@gitee.com:src-openeuler/jitterentropy-library.git,1be136e8ebb1b21af878c00d302934fc30fae569
jline,git@gitee.com:src-openeuler/jline.git,1ace73f5e0a83b089ea37908af3cae6c0c4391d9
jline1,git@gitee.com:src-openeuler/jline1.git,4869481fae8ecb9b4f98d559e66821565ae88d6d
jmatio,git@gitee.com:src-openeuler/jmatio.git,ede21787019631b9ed5e83efcff947cc7dc98f12
jmh,git@gitee.com:src-openeuler/jmh.git,23ee5dce002a8076d174815b9398ccb84eae8d79
jmock,git@gitee.com:src-openeuler/jmock.git,467e97e729fc834b007900fe36b7590cef3b898e
jna,git@gitee.com:src-openeuler/jna.git,670969bdbd3dd1dd0bdb104547a36d3c2837db58
jnr-constants,git@gitee.com:src-openeuler/jnr-constants.git,8857d57715e6e46c3571122ed740a9d82a044e60
jnr-enxio,git@gitee.com:openeuler-risc-v/jnr-enxio.git,9afa8330f93ec86119c32cdd529fa9ea281ae0d0
jnr-ffi,git@gitee.com:src-openeuler/jnr-ffi.git,71d41d39b06d5f1cdcde6b8b788aab5744f1729f
jnr-netdb,git@gitee.com:openeuler-risc-v/jnr-netdb.git,91f5a647d04b011907e927bacaeba578b047d7db
jnr-posix,git@gitee.com:src-openeuler/jnr-posix.git,8e1d486595fee471bbd8e15886b4819cfef3ec29
jnr-unixsocket,git@gitee.com:src-openeuler/jnr-unixsocket.git,5204552600aee4313713752b66f7500ba32a6f42
jnr-x86asm,git@gitee.com:src-openeuler/jnr-x86asm.git,a2bc0129eddeaf23e73bd919e53579b21bb735e9
joda-convert,git@gitee.com:src-openeuler/joda-convert.git,28c985f6b536625acd838b27c9ae0dba3f7d9c62
joda-time,git@gitee.com:src-openeuler/joda-time.git,f1622e9c3f1931d58842de8b8d4432bdc0d7ff93
johnzon,git@gitee.com:src-openeuler/johnzon.git,071883eb67813533fc5c6801344a9ef9a51f368d
jomolhari-fonts,git@gitee.com:src-openeuler/jomolhari-fonts.git,7ffe9565f567c8dcac62d45b80d220741264eaf5
joni,git@gitee.com:src-openeuler/joni.git,6ed9fd4ef4704ce4034c629a825bd88f900b08da
jopt-simple,git@gitee.com:src-openeuler/jopt-simple.git,7258bc9a74314660d391c2a76b45d43c69e9305b
jose,git@gitee.com:src-openeuler/jose.git,48ae601566b2b807858e283ce76a6adc484bab15
jq,git@gitee.com:src-openeuler/jq.git,59ddd27ef4c3a3cb39d589387d89c7021b5eeb7b
jruby,git@gitee.com:src-openeuler/jruby.git,ea5766fd068984fe6adb97abd768c2ec3318ccea
js-excanvas,git@gitee.com:src-openeuler/js-excanvas.git,1183afaa42a0ed8193665afd777be9293792c823
js-jquery,git@gitee.com:src-openeuler/js-jquery.git,c2f3d39274f97a24a706c20e89356d4388d3954d
js-jquery2,git@gitee.com:src-openeuler/js-jquery2.git,f7eb31886557424962900bde43395cda453dfab2
js-sizzle,git@gitee.com:src-openeuler/js-sizzle.git,67b37960d8ada9be1725e348c8410489955ab752
jsch,https://gitee.com/openeuler-risc-v/jsch.git,37c0271bfa74ee386e0aeabef0385a8d78f8670e
jsch-agent-proxy,git@gitee.com:src-openeuler/jsch-agent-proxy.git,fe0c00f9f4d8dae9732e3b28a5f2729940306a20
json-c,git@gitee.com:src-openeuler/json-c.git,08262c89bbf0c38a8359815c40fe811384cc8e8a
json-glib,git@gitee.com:src-openeuler/json-glib.git,ed065968e619b1d2416f90fb9cf3d037002c902e
json-lib,git@gitee.com:src-openeuler/json-lib.git,0023799cc27bb12584b20b1169444aede0d29355
json-path,git@gitee.com:src-openeuler/json-path.git,35ab9a5ddb9274c984a4feab62818b1a62fb8fb0
json-smart,git@gitee.com:src-openeuler/json-smart.git,5bcdbf79e2d36086fad4bff7d3812227a0050d19
json_simple,git@gitee.com:src-openeuler/json_simple.git,977aa9d7965f94497a8983b68cc1de3ec445ce0c
jsoncpp,git@gitee.com:src-openeuler/jsoncpp.git,a62dc0effe5c6bd19a833111dfd1ea6fb943dfbb
jsonic,git@gitee.com:src-openeuler/jsonic.git,e6182fb1f5eef16c9e6c7f130e3d01aedf091660
jsonp,git@gitee.com:src-openeuler/jsonp.git,e854b180b45de9b08be19aee1964aaec87cbfb17
jsoup,git@gitee.com:src-openeuler/jsoup.git,3a9561b755c81cb6afaded2c321876a07bf233e3
jspc,git@gitee.com:src-openeuler/jspc.git,1afa91861ec89b7f52ca3bd4ec93c373e0e9cc5d
jsr-305,git@gitee.com:src-openeuler/jsr-305.git,f823ba30046a928fb95ccb62fbe8343b7c3ffaa6
jsr-311,git@gitee.com:src-openeuler/jsr-311.git,6a6f4cc502cb0613815f0184dfa87634fce248da
jss,git@gitee.com:src-openeuler/jss.git,4ad953b8a32965828601ff064a0787310d7b41ec
jtidy,git@gitee.com:src-openeuler/jtidy.git,9b347703ba3622015380985c0a9e2b13015f50aa
jtoaster,git@gitee.com:src-openeuler/jtoaster.git,74c839abba99463186bfb9a2fbbdfe1578ddef11
jts,git@gitee.com:src-openeuler/jts.git,acf31350edc6a7f93635931fef6dc5b3b5b34882
jul-to-slf4j-stub,git@gitee.com:src-openeuler/jul-to-slf4j-stub.git,5ca06ec105b45400359ebe29b160f270aa9a03e5
julietaula-montserrat-fonts,git@gitee.com:src-openeuler/julietaula-montserrat-fonts.git,fd5efb97fe437e3a439648068633c7272af23414
junit,git@gitee.com:openeuler-risc-v/junit.git,f984a1e2c1f9ded837c10b5742759efb46cf7970
junit-addons,git@gitee.com:src-openeuler/junit-addons.git,e4b916f33dc951ec55fe713d203d606d05ba9d76
junit5,git@gitee.com:src-openeuler/junit5.git,baa535390a3bfe015f29f1f1475290c30e1e7998
junitperf,git@gitee.com:src-openeuler/junitperf.git,a983cf6bc02844438c2f95930a2ce21fdcff82a3
juniversalchardet,git@gitee.com:src-openeuler/juniversalchardet.git,8d29d2ac75cd33b4067a5c0ca99b28aa2a419f99
jupyter,git@gitee.com:src-openeuler/jupyter.git,5644e403a4e2cbaf2aed91a5a5e4ecf7333a410f
jvnet-parent,git@gitee.com:src-openeuler/jvnet-parent.git,5e5fd72b49c15a03150db360a08a626b189da9dd
jwnl,git@gitee.com:src-openeuler/jwnl.git,36ac160e3f53079099ccdb5238ddcb6cfe0d3069
jython,git@gitee.com:src-openeuler/jython.git,813ba9c4dd4797ffa6f5aef53a7363d70684e831
jzlib,git@gitee.com:src-openeuler/jzlib.git,b913b6342559cdf6e6477497b54592114be3d32f
kabi-dw,git@gitee.com:src-openeuler/kabi-dw.git,880e4ab1a9475405cc699092c8cc7db1b85e2d41
kacst-fonts,git@gitee.com:src-openeuler/kacst-fonts.git,2aa32e9ebc8b1a957ba5c461d4a74244c72215c5
kata-containers,git@gitee.com:src-openeuler/kata-containers.git,698f651948f54b4a4939609b02422ca7a2ff81cf
kata_integration,git@gitee.com:src-openeuler/kata_integration.git,66256ca664d1ac16aaa76c67ada81bde51cbd9c8
kbd,git@gitee.com:src-openeuler/kbd.git,73b41478f29c630a999e0af552eb8ebe619cde81
kde-filesystem,git@gitee.com:src-openeuler/kde-filesystem.git,3442eb606cd7e47ed28b3c9929d4168b2eed6aec
kde-settings,git@gitee.com:src-openeuler/kde-settings.git,a7ed06108a8c3803c2663d315eeb6407f0bfeeae
kdump-anaconda-addon,git@gitee.com:src-openeuler/kdump-anaconda-addon.git,b7e8bcd597266b2f8606781b1a8068bec7de3b61
keepalived,git@gitee.com:src-openeuler/keepalived.git,dfb61ed0468077ebb65ff7a8cda98373dd468430
kexec-tools,git@gitee.com:openeuler-risc-v/kexec-tools.git,79903f89b8a0775ea72ce88d3014e26d7f8a0eb8
keybinder3,git@gitee.com:src-openeuler/keybinder3.git,91d004d0b31f5c3ccbe301766d844c24005df3dd
keycloak-httpd-client-install,git@gitee.com:src-openeuler/keycloak-httpd-client-install.git,a876f3ae4c3acb56c06693f79005e072f7152700
keyrings-filesystem,git@gitee.com:src-openeuler/keyrings-filesystem.git,2b7a16d00ce8b8b88f022aa059306786c072be16
keyutils,git@gitee.com:src-openeuler/keyutils.git,266838fc9459b3a25472b98ab569c5b2bb52abaa
kf5,git@gitee.com:src-openeuler/kf5.git,139e8a66de01f375864de567e1a6c8630edc9122
khmeros-fonts,git@gitee.com:src-openeuler/khmeros-fonts.git,6872d8e4544380d7633ac4192d58c2d3f7fd15c1
kim-api,git@gitee.com:src-openeuler/kim-api.git,550c0c78e62baba2cf6db9c73564cdee98c52cdd
kiwi,git@gitee.com:src-openeuler/kiwi.git,40ca110ef4fb1b82db77520de97af555d0ec5bfb
kmod,git@gitee.com:src-openeuler/kmod.git,3f0da4f8e4bf83dafdadd537050f5721b40c5c26
kmod-kvdo,git@gitee.com:src-openeuler/kmod-kvdo.git,e8f34a4696f2ef04d8eff8539949d6ea7554a3d8
kmodtool,git@gitee.com:src-openeuler/kmodtool.git,8d880fd65aa967fc78bb06d0174cc594360282e3
kohsuke-pom,git@gitee.com:src-openeuler/kohsuke-pom.git,64d224ba1442931c0c7010ab3f76ab09a1de16a6
kpatch,git@gitee.com:src-openeuler/kpatch.git,a00c38a3b2262e9f240499b20d95371f4261287c
krb5,git@gitee.com:src-openeuler/krb5.git,9505cffde6ad232ff6c404b37a0a60b7e889e7da
kronosnet,git@gitee.com:src-openeuler/kronosnet.git,5da1a7640732c14790089a507752a1b2c4c1cce6
kryo,git@gitee.com:src-openeuler/kryo.git,09384e0b5a364d8d17f0e79845a6b987ccb5f1d0
ksh,git@gitee.com:src-openeuler/ksh.git,928b298c0e8e120fc05362d31338df12637a59db
kubernetes,https://gitee.com/openeuler-risc-v/kubernetes.git,3ae07da4ef1e7619e9255e37604f74b4a24be557
kurdit-unikurd-web-fonts,git@gitee.com:src-openeuler/kurdit-unikurd-web-fonts.git,f216e3944dfeacc50caf4d8fed72572588759b1f
kxml,git@gitee.com:src-openeuler/kxml.git,643cb86d2806e33f1b4a6f7275ac3ebe3ad7ee38
kyotocabinet,git@gitee.com:src-openeuler/kyotocabinet.git,218c6473f97a80dc913c0cdabd8ed0969c30b2c0
kyua,git@gitee.com:src-openeuler/kyua.git,a565d68d1c283e9fd17c352889d8ebb9f78cd620
labltk,git@gitee.com:src-openeuler/labltk.git,ab43508786dcc5e78dd8b0fb09af2a56a5a63e45
ladspa,git@gitee.com:src-openeuler/ladspa.git,bc79d995510d2a58a365e4924c4b7329569e1b8b
lame,git@gitee.com:src-openeuler/lame.git,bf4308801fcc102c0248aa005d3dee856ff2673b
langtable,git@gitee.com:src-openeuler/langtable.git,275ece9eaf4479b3d0eb4fee8d03fcecb60196d9
language-detector,git@gitee.com:src-openeuler/language-detector.git,39f0b40f508e91d932241a93c270e3d0f46caf41
lapack,git@gitee.com:src-openeuler/lapack.git,8131c9712a56b45234b69e3e9a92a23439ad8036
lasso,git@gitee.com:src-openeuler/lasso.git,52dcc9e7a80118a7f9117eec520443e9960c6aaa
latex2html,git@gitee.com:src-openeuler/latex2html.git,3573409a93b9c0336aa9ac406e797a12e43ded89
lato-fonts,git@gitee.com:src-openeuler/lato-fonts.git,6c678a3a601f55cbc2307473022a374e81d01304
latrace,git@gitee.com:src-openeuler/latrace.git,0ee4b0af7d7c2595de966e6d70397cb09621243f
lcms2,git@gitee.com:src-openeuler/lcms2.git,ad61cbc2809c3ae605b518bd63055edc9ca9b10b
lcr,git@gitee.com:wangyangdahai/lcr.git,95fd41896cba327a552ea9f38e2000011438d33e
ldapjdk,git@gitee.com:src-openeuler/ldapjdk.git,7903a3e3b7d1cbe23498eb2b0f7cac4fe43290b5
ldaptive,git@gitee.com:src-openeuler/ldaptive.git,3a4cfbe077178d0de16e4ec0453abab0f7d7c8b3
ldns,git@gitee.com:openeuler-risc-v/ldns.git,9ca04f41166131353ce73f18b2a5fe949a0c8257
lensfun,git@gitee.com:src-openeuler/lensfun.git,b2bc1c21cf4f32cdcc4b2e40ff8bbde382e59768
less,git@gitee.com:src-openeuler/less.git,9de306f1889c6db3a3c0da43a0924ca5a84eee5b
lettuce,git@gitee.com:src-openeuler/lettuce.git,9793d2326a0a066b15aed99c18c5e600aa5628ed
leveldb,git@gitee.com:src-openeuler/leveldb.git,ff5fd81339d386d059fefb51a74a1b612f80755f
leveldb-java,git@gitee.com:src-openeuler/leveldb-java.git,a99eac001f6c052b445f20a0be20bacb2c7b3177
leveldbjni,git@gitee.com:src-openeuler/leveldbjni.git,778e4e11887802af5d0f931f1a804e3ba943a1c3
lftp,git@gitee.com:src-openeuler/lftp.git,2c81c255bc8e8ce75cb4c23df23bb5b8ab5dec98
lib-shim-v2,git@gitee.com:openeuler-risc-v/lib-shim-v2.git,88ecd0437900d5a148ebc1ae36cbe9dc3bdb1d26
libEMF,git@gitee.com:openeuler-risc-v/libEMF.git,5e281d6a7850f59d34f13292ddb595fc5ff36e11
libICE,git@gitee.com:src-openeuler/libICE.git,b4824f5a6a50f38df317705b01e4586f6ccacdb8
libIDL,git@gitee.com:src-openeuler/libIDL.git,348fc02aa6fc338852414377d64034bd86d95f88
libSM,git@gitee.com:src-openeuler/libSM.git,0ff3180c564a43fb338560e0efcb805edb952b47
libX11,git@gitee.com:src-openeuler/libX11.git,52f6cd93e2514df8070b11370c6be55b4f56dd0b
libXScrnSaver,git@gitee.com:src-openeuler/libXScrnSaver.git,69915c0c363fe99d52c2242dce713f38ea81242e
libXau,git@gitee.com:src-openeuler/libXau.git,4ec604803e7aa3904f61290fb18fbbb1d1f4e525
libXaw,git@gitee.com:src-openeuler/libXaw.git,9cf236a55f16b36a83730c9879ea4d0c157f0437
libXcomposite,git@gitee.com:src-openeuler/libXcomposite.git,85e7da310bda9eb8c454a4582667ae2b597e5041
libXcursor,git@gitee.com:src-openeuler/libXcursor.git,f0f9fdd599a304796503b547783b5b2899f3b499
libXdamage,git@gitee.com:src-openeuler/libXdamage.git,08b171fed7e878d504ffc512bcef9cd35a4a230b
libXdmcp,git@gitee.com:src-openeuler/libXdmcp.git,965173677a201bc5fdcceab491bac77a81d03eb1
libXext,git@gitee.com:src-openeuler/libXext.git,f9266af833b08dcf84eaa60c834b48af4db0a51b
libXfixes,git@gitee.com:src-openeuler/libXfixes.git,7c78e6e8f3c8dc68ca122e28afa433df80f9a2be
libXfont2,git@gitee.com:src-openeuler/libXfont2.git,2637af0ef3bdf0b1fe79be4c49315ecb8673cb5b
libXft,git@gitee.com:src-openeuler/libXft.git,09b9ad4c2995c7d04bee917a7032328b4552a9cd
libXi,git@gitee.com:src-openeuler/libXi.git,0f3ad0e3b0cde1bd2afe2796bde01f23c0fb2924
libXinerama,git@gitee.com:src-openeuler/libXinerama.git,7ae6556a8b45094390dd0757420c0824051fb7ca
libXmu,git@gitee.com:src-openeuler/libXmu.git,b235cc02eff2cea1e01e3ca06e06034592bb3b52
libXp,git@gitee.com:src-openeuler/libXp.git,7be5fadc03f4c264daa8ca4f5be4fa0bc5e5b062
libXpm,git@gitee.com:src-openeuler/libXpm.git,4691556a1b4218c77cef7c5a1a87db5dd3583a2b
libXrandr,git@gitee.com:src-openeuler/libXrandr.git,dccefd0cbb69ab607e1ff73f630002456fc0c0d6
libXrender,git@gitee.com:src-openeuler/libXrender.git,d66154378fb99cedee5a291b977e3f37a8a6a78d
libXres,git@gitee.com:src-openeuler/libXres.git,c3efea78db027bd284fde071a25ee95ed7d4c7e5
libXt,git@gitee.com:src-openeuler/libXt.git,2c7ff585d7473534d6f2000e3f2e6a105a47f224
libXtst,git@gitee.com:src-openeuler/libXtst.git,a57db412377785fc17d24d6aafc8b13de862a7ec
libXv,git@gitee.com:src-openeuler/libXv.git,629b3f3cea5be068ea10f81b191fd34964452856
libXvMC,git@gitee.com:src-openeuler/libXvMC.git,ddbb3c7ef11b9bd94eb64f715a4b4c1166b98b8a
libXxf86dga,git@gitee.com:src-openeuler/libXxf86dga.git,9479992495b99546c7bdb69ced1bf1e50633d46f
libXxf86misc,git@gitee.com:src-openeuler/libXxf86misc.git,59f359ff4eba8f3edcbbeb77680b21243e45756a
libXxf86vm,git@gitee.com:src-openeuler/libXxf86vm.git,5303864f02232b86add11d08231bd719f2f42444
libabigail,git@gitee.com:src-openeuler/libabigail.git,ebf99c707558157e0cd0cabbe288bdd7812f5ad4
libaec,git@gitee.com:src-openeuler/libaec.git,13d24921c9adcd8f88197146da5828f00cdba6e4
libaesgm,git@gitee.com:src-openeuler/libaesgm.git,0cea0499c42b81f7b8b430191560015d6efc7ff0
libaio,git@gitee.com:openeuler-risc-v/libaio.git,fcab8666c4495f477909a3db76790d9b798d0098
libao,git@gitee.com:src-openeuler/libao.git,56a8fc89e9de3db0f82dc263dcb4a2000ab8f887
libappindicator,git@gitee.com:src-openeuler/libappindicator.git,ade5d9152f9a79d362ef5ccbbd2a2098357865d8
libappstream-glib,git@gitee.com:src-openeuler/libappstream-glib.git,d6be36f4db2a80d5bc3f1a8cdcbfe2a8d5f43bac
libarchive,git@gitee.com:src-openeuler/libarchive.git,7056481be6b6d2f0f6579b8b0104eb702776f111
libart_lgpl,git@gitee.com:src-openeuler/libart_lgpl.git,d5ac8f4cb562faa63f99d8e9a2978027f8a27258
libass,git@gitee.com:src-openeuler/libass.git,a6aafe0b831eef2fc7582cf0ab5b2b2ba4b41689
libassuan,git@gitee.com:src-openeuler/libassuan.git,e760bdc5614714cfb9aa822947d06d320afd5df4
libasyncns,git@gitee.com:src-openeuler/libasyncns.git,1d1441b59920e431120c7f7ccac198078be5fbf9
libatasmart,git@gitee.com:src-openeuler/libatasmart.git,53d6e3ff3f5a56f9df6452671e068348fdf16c73
libatomic_ops,git@gitee.com:src-openeuler/libatomic_ops.git,e5ee03fcc2bb2ec28279ad425d55a61329799b53
libavc1394,git@gitee.com:src-openeuler/libavc1394.git,ca0bd76f5e0d88783e0efec14fa1f0651948674a
libblockdev,git@gitee.com:src-openeuler/libblockdev.git,63b1f1f1bf2cdf1707031fdb8292bdb53acf7bae
libbluray,git@gitee.com:src-openeuler/libbluray.git,eb42846e346331169762ee308b2d66aef1adc5d4
libbonobo,git@gitee.com:src-openeuler/libbonobo.git,3650b08d2d41794131d21102befc273ddd085f90
libbonoboui,git@gitee.com:src-openeuler/libbonoboui.git,a476b5824a32c0740735df84ce04e8bd27aeafd9
libboundscheck,git@gitee.com:src-openeuler/libboundscheck.git,7ffcd596b083b464e60ae59eaabfe3e6f82053a0
libbpf,git@gitee.com:src-openeuler/libbpf.git,9b05b159c563cc0bc0a2a8cb7d1c33601034a803
libbs2b,git@gitee.com:src-openeuler/libbs2b.git,74cf5d850c8298ff6b944a7c50b26fd1007b900f
libburn,git@gitee.com:src-openeuler/libburn.git,9d1644ca5cedac0c9395012dd2e7913144ee1547
libburn1,git@gitee.com:src-openeuler/libburn1.git,da012f101ef38c7a2ec8348c748c6cad9daf7f69
libbytesize,git@gitee.com:src-openeuler/libbytesize.git,8ce4f9cb7e3565970276574db9fe3fbee43bc735
libcacard,git@gitee.com:src-openeuler/libcacard.git,7078e18cfd754745be55e40fbb6ad95c0834cde5
libcanberra,git@gitee.com:src-openeuler/libcanberra.git,17754b8ef87f29409793d761d727068565c54359
libcap,git@gitee.com:src-openeuler/libcap.git,9e221451bce00ae7a3f963b7f1891afab2580751
libcap-ng,git@gitee.com:src-openeuler/libcap-ng.git,f3d5c2cb80ba4c96697df330e0e19fde344d5569
libcareplus,git@gitee.com:src-openeuler/libcareplus.git,90855b3cf6118905dee2d4289d25d456cdea0eb7
libcddb,git@gitee.com:src-openeuler/libcddb.git,None
libcdio,git@gitee.com:src-openeuler/libcdio.git,9f1a4093132a16f36d1c21fca9be751e910cff56
libcdio-paranoia,git@gitee.com:src-openeuler/libcdio-paranoia.git,83c4825475ec499ade2d83444e50b59e855c2318
libcgroup,git@gitee.com:src-openeuler/libcgroup.git,4e2ad2c73f21caf7edeec99b3758a8255a4fd24b
libclc,git@gitee.com:src-openeuler/libclc.git,6383b54ec831cd8c48638e09c2261e15b76bdae8
libcomps,git@gitee.com:src-openeuler/libcomps.git,2987ad49973132fa6fefc876d668aee138bfac60
libconfig,git@gitee.com:src-openeuler/libconfig.git,3d189bdab822c7e62cc1e656a5642e75441881ce
libconfuse,git@gitee.com:src-openeuler/libconfuse.git,803a0f59acce8f66a6f83f07ef0d58a4e40a761a
libcroco,git@gitee.com:src-openeuler/libcroco.git,62b25cba225518613ad280bb7a3f7fbb2a872b95
libcue,git@gitee.com:src-openeuler/libcue.git,44a1acb35e7ef506df7f4cfe1510531002eb1bb0
libdaemon,git@gitee.com:src-openeuler/libdaemon.git,94eb76bac83dada101d1b847fc10c249bb4e724a
libdap,git@gitee.com:wangyangdahai/libdap.git,9c4f4b38998ca3d5c515cf6f8661787bc31b9253
libdatrie,git@gitee.com:src-openeuler/libdatrie.git,daa0394dfc909f8fc9f73d08fc91167fdae7b803
libdazzle,git@gitee.com:src-openeuler/libdazzle.git,298d2b662151f71fd53e7e0225a7babd53ac943b
libdb,git@gitee.com:src-openeuler/libdb.git,6450d79cd8836fc34beca6d4ab30bba6c18371af
libdbi,git@gitee.com:src-openeuler/libdbi.git,0677891a868906ab048a91d18bee34192e11bd70
libdbusmenu,git@gitee.com:src-openeuler/libdbusmenu.git,39b381a4b900fd6c74a3349017607eb63e1811b3
libdc1394,git@gitee.com:src-openeuler/libdc1394.git,84e325b3281ad39b717393d8b85c05eab88ab227
libdmapsharing,git@gitee.com:src-openeuler/libdmapsharing.git,18af207e3f90195b7a770f4209167b21ebf39639
libdmx,git@gitee.com:src-openeuler/libdmx.git,5a77b4f9a91d3b33c103b675446a5a5d9fc05bde
libdnet,git@gitee.com:src-openeuler/libdnet.git,7e04576086c9379d1901a0613786fcc68e8deae1
libdnf,git@gitee.com:src-openeuler/libdnf.git,7eda4390222a7d709f4d30abccc1021de1db0965
libdrm,git@gitee.com:src-openeuler/libdrm.git,6e5a169144dd89838a0498bb4ecb3dd40aa22fba
libdv,git@gitee.com:src-openeuler/libdv.git,ef9b5b19930bb27880c46188be187306c8fb8a7a
libdvbpsi,git@gitee.com:openeuler-risc-v/libdvbpsi.git,8c863d11c75b0f3af0d7627139a0d6179a665a3d
libdvdnav,git@gitee.com:src-openeuler/libdvdnav.git,58aa6188174b4a6cb3c343d4c20b55b3bab65693
libdvdread,git@gitee.com:src-openeuler/libdvdread.git,658deba780ef8f5021311468401d2953a6ab1dd9
libdwarf,git@gitee.com:src-openeuler/libdwarf.git,c8c89d5c407100f4157c1ec6698220b3a1e3be7c
libeasyfc,git@gitee.com:src-openeuler/libeasyfc.git,8e17cd359a38ea2788be48f515dd3342179b553b
libebml,git@gitee.com:src-openeuler/libebml.git,7a438111b7889e6e76870ee221d86548c4503bd5
libecap,git@gitee.com:openeuler-risc-v/libecap.git,03b224b55e609abcf7dbf04cafc8252e9156e47d
libedit,git@gitee.com:src-openeuler/libedit.git,4a88b0f0e42c25b67cd515ffff60b6c9635f4b18
libell,git@gitee.com:src-openeuler/libell.git,33e46e8588beb04f9ecdac52afa564dfbc858548
libepoxy,git@gitee.com:openeuler-risc-v/libepoxy.git,164858073b7bc99343623e8e8b132d1f5c4ef0d4
liberation-fonts,git@gitee.com:src-openeuler/liberation-fonts.git,549e8eeb00fb8d4632f85ddd23cfccc80c799a96
libesmtp,git@gitee.com:src-openeuler/libesmtp.git,bafa1f3ff83a554190dde0ed7acca2a033ea87f6
libestr,git@gitee.com:src-openeuler/libestr.git,cb5fc8ac466c71701a2c9feaf4c428bf16e53afc
libev,git@gitee.com:src-openeuler/libev.git,3dba4d0dd87a679ccc4a3fa48a5e594d47256301
libevdev,git@gitee.com:src-openeuler/libevdev.git,c511bd82f834cf493cde3a298b6b39c961f6b897
libevent,git@gitee.com:wangyangdahai/libevent.git,0b681395adafe2e019a504444a6ec1d8aeef347e
libevhtp,git@gitee.com:src-openeuler/libevhtp.git,d4b8f2db4ffe1a5ea06f8fca2f735860db5a22a0
libewf,git@gitee.com:src-openeuler/libewf.git,0f3c45d30b45c34498257132decc3840b1b25a85
libexif,git@gitee.com:src-openeuler/libexif.git,63234ee3814f1b9d77b8e74b6bd4368b77c8a7c9
libfabric,git@gitee.com:src-openeuler/libfabric.git,a6c103cbced64ff8313806b02de297b92116a31f
libfastjson,git@gitee.com:src-openeuler/libfastjson.git,f41e3c0d607ae6c23df288532dce5c8c40aa6e11
libffado,git@gitee.com:openeuler-risc-v/libffado.git,8a2f8042907dd3cc2c123087585cac523f8f5195
libffi,git@gitee.com:lvxiaoqian/libffi.git,acc63f50ff43fde77f15228b5c6cefcd962993fc
libfontenc,git@gitee.com:src-openeuler/libfontenc.git,d4be69ff9816000110758808cece0d0d696c5ecc
libfprint,git@gitee.com:src-openeuler/libfprint.git,51d6afa9ae3ebdfcccc6c1246928bcd71db147a3
